Packet number,Time
342,22.13480017491085
343,22.150450174910848
344,22.402050174910848
345,22.472460174910847
346,22.494820174910846
347,22.634130174910847
348,22.688410174910846
349,22.775240174910845
350,23.013060174910848
351,23.087470174910848
352,23.320930174910846
353,23.379420174910848
354,23.463330174910848
355,23.471220174910847
356,23.518280174910846
357,23.52797017491085
358,23.537760174910847
359,23.617640174910846
360,24.103880174910845
361,24.105030174910848
362,24.276130174910847
363,24.567500174910847
364,24.687480174910846
365,24.885550174910847
366,24.989440174910847
367,25.064290174910848
368,25.099910174910846
369,25.180030174910847
370,25.209980174910847
371,25.317620174910846
372,25.344720174910847
373,25.364960174910845
374,25.635000174910846
375,25.805200174910848
376,25.893530174910847
377,26.007640174910847
378,26.051510174910845
379,26.180850174910848
380,26.257260174910847
381,26.351310174910846
382,26.538640174910846
383,26.645980174910846
384,26.725130174910845
385,26.933880174910847
386,26.957260174910846
387,27.008600174910846
388,27.031180174910848
389,27.117070174910847
390,27.128970174910847
391,27.139050174910846
392,27.192810174910846
393,27.255130174910846
394,27.278600174910846
395,27.417890174910845
396,27.441660174910847
397,27.543500174910847
398,27.887810174910847
399,28.091710174910848
400,28.125700174910847
401,28.220360174910848
402,28.310690174910846
403,28.463940174910846
404,28.647670174910846
405,28.704610174910847
406,28.782590174910847
407,28.894680174910846
408,29.229920174910845
409,29.319610174910846
410,29.423760174910846
411,29.662700174910846
412,30.119190174910848
413,30.189430174910846
414,30.207590174910848
415,30.444350174910845
416,30.461860174910846
417,30.560930174910848
418,30.578900174910846
419,30.669410174910848
420,30.721320174910847
421,30.909960174910847
422,31.096670174910848
423,31.392090174910848
424,31.449110174910846
425,31.649440174910847
426,31.715290174910848
427,31.768970174910848
428,31.778950174910847
429,31.934870174910845
430,32.18568017491085
431,32.242320174910844
432,32.25798017491085
433,32.29856017491085
434,32.32060017491085
435,32.371220174910846
436,32.54467017491084
437,32.638700174910845
438,32.64202017491085
439,32.91213017491085
440,33.02794017491085
441,33.21053017491085
442,33.45638017491085
443,33.48588017491085
444,33.57362017491085
445,33.599210174910844
446,33.65397017491084
447,33.67427017491084
448,33.767700174910836
449,33.80180017491083
450,33.865340174910834
451,34.01630017491083
452,34.15551017491083
453,34.33673017491085
454,34.67780017491084
455,34.87115017491085
456,35.08540017491085
457,35.30932017491086
458,35.35677017491085
459,35.46398017491085
460,35.88639017491086
461,36.006590174910855
462,36.124670174910854
463,36.18689017491086
464,36.43692017491086
465,36.48466017491085
466,36.575840174910844
467,36.59741017491084
468,36.612220174910846
469,36.70532017491084
470,36.77109017491084
471,36.785810174910836
472,37.11722017491085
473,37.21760017491085
474,37.32778017491085
475,37.34694017491085
476,37.35010017491085
477,37.370840174910846
478,37.379480174910846
479,37.40393017491085
480,37.40888017491084
481,37.51352017491085
482,38.05454017491085
483,38.102010174910845
484,38.31656017491083
485,38.41680017491083
486,38.44531017491084
487,38.51207017491084
488,38.71700017491084
489,38.777350174910836
490,39.014560174910834
491,39.023070174910835
492,39.060970174910835
493,39.06402017491084
494,39.14430017491084
495,39.17607017491083
496,39.20626017491084
497,39.23294017491084
498,39.25090017491084
499,39.53674017491083
500,39.558080174910835
501,39.65625017491084
502,39.684070174910836
503,39.70066017491084
504,39.79864017491084
505,39.88931017491083
506,40.002210174910836
507,40.099360174910835
508,40.373400174910834
509,40.80643017491084
510,40.82958017491084
511,40.88519017491084
512,40.945190174910834
513,41.00378017491084
514,41.117160174910836
515,41.173990174910834
516,41.25851017491084
517,41.355780174910834
518,41.644110174910836
519,41.647940174910836
520,41.750750174910834
521,41.800780174910834
522,41.82325017491084
523,41.870360174910836
524,41.898290174910834
525,42.06862017491083
526,42.24982017491084
527,42.28060017491084
528,42.38872017491084
529,42.46857017491084
530,42.56716017491084
531,42.74051017491084
532,42.78374017491083
533,42.84391017491084
534,42.945010174910834
535,43.097140174910834
536,43.13328017491084
537,43.270630174910835
538,43.40260017491084
539,43.44191017491084
540,43.459830174910834
541,43.466970174910834
542,43.48138017491084
543,43.547020174910834
544,43.563500174910835
545,43.79162017491083
546,44.06094017491083
547,44.17543017491084
548,44.187330174910834
549,44.290150174910835
550,44.29898017491084
551,44.368900174910834
552,44.67992017491083
553,44.69923017491084
554,44.77245017491084
555,44.94455017491084
556,45.059760174910835
557,45.43723017491084
558,45.45326017491084
559,45.48820017491084
560,45.57403017491084
561,45.759460174910835
562,45.872480174910834
563,45.95816017491084
564,46.101040174910835
565,46.231370174910836
566,46.30839017491083
567,46.36665017491084
568,46.378390174910834
569,46.75392017491084
570,46.81505017491084
571,47.02613017491083
572,47.079150174910836
573,47.192170174910835
574,47.193510174910834
575,47.19921017491084
576,47.240050174910834
577,47.97204017491084
578,48.05948017491084
579,48.156080174910834
580,48.192980174910836
581,48.218810174910836
582,48.368810174910834
583,48.47770017491084
584,48.483560174910835
585,48.776790174910836
586,48.77866017491083
587,48.784620174910835
588,48.92356017491083
589,48.97171017491083
590,49.03569017491083
591,49.16463017491083
592,49.32481017491084
593,49.40155017491084
594,49.44133017491084
595,49.60109017491084
596,49.654380174910834
597,49.66458017491084
598,49.77040017491083
599,49.902080174910836
600,50.031820174910834
601,50.18054017491084
602,50.343070174910835
603,50.47759017491084
604,50.54714017491084
605,50.57004017491084
606,50.57407017491084
607,50.57839017491084
608,50.62570017491083
609,50.63037017491084
610,50.63765017491084
611,50.685660174910836
612,50.71425017491084
613,50.90813017491084
614,51.00334017491084
615,51.003350174910835
616,51.090540174910835
617,51.338320174910834
618,51.36036017491084
619,51.404630174910835
620,51.44440017491083
621,51.757420174910834
622,51.793640174910834
623,51.80776017491083
624,51.837700174910836
625,51.873490174910835
626,51.88010017491084
627,51.93193017491084
628,51.99669017491084
629,52.16378017491083
630,52.17040017491084
631,52.339870174910835
632,52.37681017491084
633,52.396730174910836
634,52.57589017491084
635,52.64927017491084
636,52.66259017491084
637,52.79247017491084
638,52.82314017491083
639,52.87538017491084
640,52.87614017491084
641,52.96450017491084
642,53.12907017491084
643,53.13592017491084
644,53.15233017491084
645,53.29524017491084
646,53.406550174910834
647,53.441010174910836
648,53.45700017491084
649,53.48637017491084
650,53.62115017491084
651,53.74584017491084
652,53.84472017491083
653,53.86092017491084
654,53.940200174910835
655,53.97468017491084
656,54.251560174910836
657,54.52006017491084
658,54.78072017491083
659,54.784780174910836
660,54.803470174910835
661,54.81239017491084
662,54.906550174910834
663,54.945840174910835
664,54.985460174910834
665,55.194990174910835
666,55.36177017491084
667,55.380010174910836
668,55.437130174910834
669,55.584650174910834
670,55.60481017491084
671,55.67297017491084
672,55.74492017491084
673,55.90625017491084
674,55.985710174910835
675,55.996720174910834
676,56.05043017491084
677,56.07712017491084
678,56.14345017491084
679,56.157320174910836
680,56.281150174910834
681,56.34872017491084
682,56.356140174910834
683,56.535990174910836
684,56.70047017491083
685,56.78318017491084
686,56.797580174910834
687,56.872550174910835
688,56.94982017491083
689,56.962360174910835
